,post_id,lat,lon
778,7055184525,40.731305,-73.84512
779,7055186657,40.692548,-73.913012
780,7055188063,40.711551,-73.769529
781,7055193065,40.719544,-73.859129
782,7055193479,40.645945,-73.982611
783,7055203308,40.6251,-74.0303
784,7055212758,40.625627,-74.027194
785,7055212978,40.778,-73.9884
786,7055214611,40.706815,-74.017618
787,7055218358,40.670597,-73.780231
788,7055221650,40.936044,-73.902845
789,7055230454,40.7597,-73.9918
790,7055236451,40.75513,-73.96524
791,7055238424,40.61058,-73.974391
792,7055244440,40.709382,-73.937097
793,7055244950,40.720272,-73.94441
794,7055259933,40.721462,-73.988523
795,7055261705,40.77089,-73.9205
796,7055262487,40.676596,-73.915544
797,7055264729,40.717823,-74.005087
798,7055265597,40.74557,-73.944408
799,7055266210,40.636667,-74.025666
800,7055268857,40.7685,-73.9588
801,7055273841,40.739088,-73.991375
802,7055274980,40.808446,-73.944994
803,7055277456,40.717075,-74.00483
804,7055279267,40.5979,-73.9743
805,7055281425,40.770016,-73.92121
806,7055283494,40.717075,-74.00483
807,7055285644,40.6251,-74.0303
808,7055289340,40.754964,-73.885258
809,7055291144,40.758011,-73.917005
810,7055296950,40.6251,-74.0303
811,7055300525,40.76819,-73.91555
812,7055311774,40.76264,-73.977
813,7055314617,40.747458,-73.941458
814,7055318551,40.740079,-73.984041
815,7055330396,40.7436,-73.9216
816,7055336801,40.717123,-74.004573
817,7055347381,40.712864,-73.940128
818,7055361215,40.6628,-73.9546
819,7055364951,40.974391,-73.830274
820,7055371658,40.6039,-74.1472
821,7055382296,40.708432,-73.908752
822,7055393330,40.927374,-73.861499
823,7055403080,40.7443,-73.9781
824,7055404540,40.751753,-73.90663
825,7055405803,40.755175,-73.881514
826,7055408560,40.755923,-73.967114
827,7055412240,40.727065,-73.859069
828,7055426401,40.725867,-73.859848
829,7055431936,40.688125,-73.911692
830,7055431991,40.7351,-73.8776
831,7055433581,40.651352,-73.956433
832,7055436960,40.9176,-73.8593
833,7055443799,40.743828,-73.924268
834,7055445067,40.7221,-74.0469
835,7055457586,40.934699,-73.901442
836,7055461590,40.7272,-73.9498
837,7055473770,40.770016,-73.92121
838,7055482932,40.719181,-73.990281
839,7055508230,40.936044,-73.902845
840,7055508908,40.679,-73.9644
841,7055514418,40.759351,-73.822289
842,7055519413,40.693196,-73.855612
843,7055522480,40.936044,-73.902845
844,7055526255,40.936044,-73.902845
845,7055538169,40.728,-73.8195
846,7055550139,40.733031,-73.954727
847,7055551035,40.6588,-73.8438
848,7055555819,40.681767,-73.942894
849,7055571157,40.89801,-73.89736
850,7055573132,40.6907,-73.9274
851,7055576854,40.693115,-73.91399
852,7055603110,40.7608,-73.9295
853,7055607673,40.748127,-73.97497
854,7055615766,40.686683,-73.959568
855,7055619000,40.74613,-73.97572
856,7055621351,40.79763,-73.968056
857,7055632364,40.763129,-73.775752
858,7055635457,40.929802,-73.770052
859,7055638550,40.704768,-73.958884
860,7055638777,40.781708,-73.95469
861,7055641933,40.7445,-74.0329
862,7055644164,40.708004,-74.014785
863,7055660331,40.817769,-73.814452
864,7055660387,40.587296,-73.814853
865,7055678235,40.81016,-73.93741
866,7055678446,40.81016,-73.93741
867,7055678851,40.76113,-73.90964
868,7055679700,40.6016,-73.9968
869,7055681201,40.696688,-73.906707
870,7055692548,40.7272,-73.7949
871,7055697798,40.756832,-73.998085
872,7055698310,40.756832,-73.998085
873,7055698804,40.60916,-73.753825
874,7055761326,40.9079,-73.838
875,7055769041,40.914593,-73.852353
876,7055775503,40.9079,-73.838
877,7055775542,40.936044,-73.902845
878,7055803236,40.925746,-73.8385
879,7055805828,40.7436,-73.9216
880,7055815278,40.936044,-73.902845
881,7055823658,40.6205,-73.9239
882,7055839224,40.726968,-73.85646
883,7055845670,40.7374,-73.7951
884,7055846300,40.9719,-73.7181
885,7055850085,40.7428,-73.7588
886,7055850896,40.796703,-73.932847
887,7055853513,40.5979,-73.9743
888,7055856777,40.804428,-73.95109
889,7055857854,40.817226,-73.942299
890,7055858644,40.936044,-73.902845
891,7055859496,40.5839,-73.9536
892,7055860863,40.804428,-73.95109
893,7055865048,40.9216,-73.9659
894,7055871202,40.701288,-73.804848
895,7055871484,40.721144,-73.983822
896,7055872211,40.7152,-73.9877
897,7055884240,40.7262,-73.9796
898,7055890405,40.7402,-73.9996
899,7055903504,40.6316,-74.0927
900,7055911960,40.6794,-73.9496
901,7055913201,40.716046,-73.939094
902,7055914039,40.7918,-73.9447
903,7055919545,40.955,-73.8086
904,7055936068,40.7651,-73.9858
905,7055936659,40.7029,-73.8111
906,7055936976,40.7119,-73.7944
907,7055937401,40.7119,-73.7944
908,7055938228,40.7119,-73.7944
909,7055938592,40.936044,-73.902845
910,7055938985,40.714703,-74.04039
911,7055942208,40.7674,-74.0323
912,7055949303,40.692166,-73.914754
913,7055954365,40.710628,-74.007753
914,7055962215,40.692166,-73.914754
915,7055963947,40.717075,-74.00483
916,7055967004,40.70528,-74.008039
917,7055968987,40.916702,-73.848858
918,7055972929,40.717075,-74.00483
919,7055974057,40.589482,-73.956978
920,7055976041,40.663192,-73.937264
921,7055977229,40.681505,-73.974227
922,7055977897,40.586138,-73.97094
923,7055980597,40.623817,-74.030095
924,7055983833,40.6412,-74.0133
925,7055989971,40.683973,-73.944036
926,7055991261,40.644253,-73.997952
927,7055992910,40.65566,-74.000366
928,7055996145,40.632404,-74.022841
929,7055998108,40.6011,-73.9475
930,7056001966,40.81016,-73.93741
931,7056002552,40.81016,-73.93741
932,7056003117,40.76113,-73.90964
933,7056010105,40.7763,-73.911
934,7056039590,40.686592,-73.97821
935,7056044531,40.713493,-73.96706
936,7056044778,40.78018,-73.94458
937,7056045958,40.6873,-73.981155
938,7056046196,40.738934,-74.00883
939,7056060252,40.5839,-73.9536
940,7056063106,40.623046,-73.91519
941,7056067563,40.936044,-73.902845
942,7056068455,40.632366,-73.993446
943,7056071923,40.925555,-73.844464
944,7056073975,40.6016,-73.9968
945,7056078589,40.660772,-73.994974
946,7056083242,40.631438,-74.014539
947,7056087287,40.659344,-73.992566
948,7056090535,40.6251,-74.0303
949,7056091672,40.974391,-73.830274
950,7056092294,40.670869,-73.948148
951,7056095202,40.718165,-74.044912
952,7056099409,40.754964,-73.885258
953,7056120788,40.758011,-73.917005
954,7056124876,40.974391,-73.830274
955,7056125109,40.783188,-73.948256
956,7056127596,40.665567,-73.989312
957,7056130951,40.704572,-73.958559
958,7056132227,40.913247,-73.84712
959,7056144075,40.676635,-73.924856
960,7056158273,40.853259,-73.863903
961,7056192827,40.757357,-73.96857
962,7056197190,40.7627,-73.9149
963,7056208541,40.748809,-73.995742
964,7056209374,40.74837,-73.93842
965,7056209846,40.7627,-73.9149
966,7056220123,40.693619,-73.931165
967,7056226885,40.770257,-73.952805
968,7056234894,40.67119,-73.959408
969,7056238181,40.8222,-73.9217
970,7056258051,40.762533,-73.790059
971,7056282416,40.74433,-73.980709
972,7056286599,40.679,-73.9644
973,7056289361,40.759103,-73.99214
974,7056293819,40.6179,-73.9856
975,7056296962,40.625802,-74.008879
976,7056303076,40.7029,-73.8111
977,7056309180,40.741898,-73.927088
978,7056329049,40.6838,-73.8514
979,7056378644,40.694,-73.9903
980,7056381726,40.708291,-74.004861
981,7056386241,40.819047,-73.944687
982,7056395456,40.8222,-73.9217
983,7056399975,40.8798,-73.9067
984,7056405842,40.712072,-73.996947
985,7056417750,40.936044,-73.902845
986,7056419712,40.8904,-73.8503
987,7056425606,40.669539,-73.823125
988,7056431624,40.769757,-73.954854
989,7056438927,40.934699,-73.901442
990,7056441839,40.5923,-73.7933
991,7056450748,40.9079,-73.838
992,7056454124,40.7221,-74.0469
993,7056454990,40.700998,-73.910578
994,7056460607,40.679,-73.9644
995,7056461064,40.717693,-74.00453
996,7056478677,40.588427,-73.969823
997,7056485218,40.5839,-73.9536
998,7056491156,40.936044,-73.902845
999,7056500698,40.688426,-73.873741
1000,7056504283,40.69133,-73.951757
1001,7056506368,40.773388,-73.928988
1002,7056509432,40.756959,-73.930553
1003,7056511295,40.7627,-73.9149
1004,7056514135,40.7651,-73.9858
1005,7056515462,40.6251,-74.0303
1006,7056516747,40.740602,-73.989415
1007,7056516931,40.6251,-74.0303
1008,7056542728,40.867454,-73.920968
1009,7056543936,40.820587,-73.944348
1010,7056546181,40.713493,-73.96706
1011,7056548830,40.686933,-73.950883
1012,7056563263,40.7627,-73.9149
1013,7056563510,40.770484,-73.952634
1014,7056563911,40.6039,-74.1472
1015,7056565356,40.936044,-73.902845
1016,7056566327,40.755175,-73.881514
1017,7056578549,40.7864,-73.9764
1018,7056581089,40.751753,-73.90663
1019,7056584981,40.71996,-73.884602
1020,7056587449,40.7864,-73.9764
1021,7056588064,40.5839,-73.9536
1022,7056591537,40.742377,-73.88188
1023,7056591966,40.7119,-73.7944
1024,7056592583,40.7351,-73.8776
1025,7056592952,40.7119,-73.7944
1026,7056593531,40.7119,-73.7944
1027,7056593890,40.7029,-73.8111
1028,7056606470,40.602534,-73.993201
1029,7056606777,40.671465,-73.960091
1030,7056610546,40.726547,-74.033834
1031,7056611938,40.6174,-74.0121
1032,7056614997,40.730448,-73.980338
1033,7056619632,40.730448,-73.980338
1034,7056621402,40.695034,-73.945563
1035,7056632027,40.9045,-73.8073
1036,7056644593,40.713087,-73.944148
1037,7056663422,40.692765,-73.945787
1038,7056663545,40.85246,-73.920354
1039,7056664781,40.743201,-73.920591
1040,7056676819,40.7402,-73.9996
1041,7056680829,40.7313,-73.9892
1042,7056683051,40.936044,-73.902845
1043,7056688159,40.646673,-73.949129
1044,7056695992,40.740995,-73.978565
1045,7056698605,40.711962,-73.940688
1046,7056705791,40.707754,-73.946656
1047,7056715584,40.715046,-73.964801
1048,7056721075,40.6705,-73.894
1049,7056726548,40.726239,-73.937942
1050,7056727455,40.8662,-73.9003
1051,7056729922,40.694,-73.9903
1052,7056730281,40.8662,-73.9003
1053,7056732283,40.974391,-73.830274
1054,7056738067,40.7571,-73.9657
1055,7056753303,40.700813,-73.914535
1056,7056764020,40.718158,-73.997931
1057,7056765236,40.745,-73.9069
1058,7056765864,40.6174,-74.0121
1059,7056766895,40.70854,-74.005375
1060,7056767290,40.72423,-73.845124
1061,7056787646,40.936044,-73.902845
1062,7056798486,40.7278,-73.8602
1063,7056800862,40.81016,-73.93741
1064,7056801421,40.81016,-73.93741
1065,7056801915,40.76113,-73.90964
1066,7056804064,40.584699,-73.984001
1067,7056808301,40.713509,-73.967323
1068,7056810310,40.759022,-73.895513
1069,7056816619,40.769887,-73.955068
1070,7056821290,40.76712,-73.9175
1071,7056836540,40.7446,-73.9345
1072,7056836671,40.71772,-74.014057
1073,7056837568,40.7143,-74.006
1074,7056841038,40.725327,-73.93772
1075,7056849412,40.7446,-73.9345
1076,7056860581,40.789685,-73.948147
1077,7056865182,40.7764,-73.9827
1078,7056871393,40.850178,-73.865221
1079,7056874394,40.76828,-73.908965
1080,7056887816,40.693641,-73.913307
1081,7056892920,40.707335,-73.943202
1082,7056894628,40.717716,-73.94861
1083,7056898405,40.711218,-73.940423
1084,7056899346,40.7608,-73.9295
1085,7056899432,40.74548,-74.005394
1086,7056904022,40.719583,-73.945611
1087,7056905015,40.878514,-73.916219
1088,7056906398,40.8434,-73.8602
1089,7056910601,40.670193,-73.889676
1090,7056916394,40.8135,-73.9381
1091,7056917256,40.711481,-73.945596
1092,7056920199,40.7105,-74.0163
1093,7056921105,40.7402,-73.9996
1094,7056921361,40.878514,-73.916219
1095,7056928184,40.7313,-73.9892
1096,7056930252,40.7313,-73.9892
1097,7056930264,40.6016,-73.9968
1098,7056933470,40.737213,-73.998146
1099,7056949940,40.7324,-74.0431
1100,7056962126,40.888349,-73.904383
1101,7056963973,40.628494,-73.943082
1102,7057029329,40.7454,-73.9575
1103,7057039880,40.646932,-73.949103
1104,7057041035,40.719544,-73.859129
1105,7057043430,40.7229,-73.8473
1106,7057046337,40.907755,-73.820317
1107,7057049463,40.946299,-73.891117
1108,7057102843,40.759578,-73.968024
1109,7057103174,40.7888,-74.0115
1110,7057108416,40.7119,-73.7944
1111,7057112611,40.973675,-73.887912
1112,7057112805,40.686931,-73.978223
1113,7057117290,40.7374,-73.7951
1114,7057118824,40.686931,-73.978223
1115,7057118897,40.7374,-73.7951
1116,7057128844,40.5979,-73.9743
1117,7057131637,40.6316,-74.0927
1118,7057136456,40.6316,-74.0927
1119,7057143455,40.888017,-73.863728
1120,7057143913,40.8662,-73.9003
1121,7057156139,40.7278,-73.8602
1122,7057156232,40.717075,-74.00483
1123,7057156858,40.710628,-74.007967
1124,7057161438,40.8662,-73.9003
1125,7057162622,40.936044,-73.902845
1126,7057168194,40.707482,-73.966384
1127,7057169136,40.64372,-73.959601
1128,7057169939,40.76819,-73.91555
1129,7057170400,40.770016,-73.92121
1130,7057172581,40.8662,-73.9003
1131,7057177193,40.741873,-73.874238
1132,7057178419,40.770016,-73.92121
1133,7057179095,40.616937,-74.023717
1134,7057179876,40.594648,-73.956556
1135,7057182341,40.727065,-73.859069
1136,7057182844,40.725867,-73.859848
1137,7057183761,40.743828,-73.924268
1138,7057190447,40.784343,-73.9729
1139,7057192358,40.957689,-73.730263
1140,7057192693,40.669497,-73.890414
1141,7057197045,40.7651,-73.9858
1142,7057199295,40.754964,-73.885258
1143,7057200211,40.943495,-73.739498
1144,7057202325,40.77089,-73.9205
1145,7057209364,40.7262,-73.9796
1146,7057210165,40.9011,-73.9053
1147,7057213236,40.5839,-73.9536
1148,7057217436,40.948276,-73.733455
1149,7057219329,40.701288,-73.804848
1150,7057229552,40.6251,-74.0303
1151,7057229678,40.936044,-73.902845
1152,7057244296,40.9461,-73.8669
1153,7057249621,40.9461,-73.8669
1154,7057255782,40.9461,-73.8669
1155,7057259318,40.9461,-73.8669
1156,7057259603,40.957882,-73.732896
1157,7057261636,40.6794,-73.9496
1158,7057268859,40.7577,-73.969394
1159,7057276387,40.67,-73.9367
1160,7057282896,40.7763,-73.911
1161,7057288005,40.759868,-73.990071
1162,7057290626,40.6424,-73.9758
1163,7057290794,40.9079,-73.838
1164,7057294063,40.680195,-73.955486
1165,7057298658,40.703656,-73.822459
1166,7057302602,40.74592,-73.957184
1167,7057308927,40.7029,-73.8111
1168,7057310045,40.7119,-73.7944
1169,7057310353,40.7119,-73.7944
1170,7057310636,40.7119,-73.7944
1171,7057311068,40.743201,-73.920591
1172,7057314104,40.688718,-73.983618
1173,7057315934,40.934699,-73.901442
1174,7057331360,40.8798,-73.9067
1175,7057331400,40.7918,-73.9447
1176,7057332552,40.936044,-73.902845
1177,7057336384,40.8486,-73.8999
1178,7057337392,40.7651,-73.9638
1179,7057348106,40.610217,-74.094513
1180,7057349936,40.720272,-73.94441
1181,7057350745,40.974391,-73.830274
1182,7057353467,40.7864,-73.9764
1183,7057356301,40.861992,-73.869538
1184,7057358889,40.589482,-73.956978
1185,7057360967,40.7864,-73.9764
1186,7057363645,40.7888,-74.0115
1187,7057364210,40.584658,-73.971005
1188,7057371540,40.6918,-73.915071
1189,7057373396,40.752218,-73.999425
1190,7057387134,40.659456,-73.939717
1191,7057391326,40.619621,-74.039612
1192,7057395882,40.9011,-73.9053
1193,7057409007,40.695002,-73.945863
1194,7057412356,40.679,-73.9644
1195,7057415150,40.9878,-73.863
1196,7057420389,40.763113,-73.962515
1197,7057420773,40.936044,-73.902845
1198,7057431976,40.628777,-74.004742
1199,7057434256,40.8222,-73.9217
1200,7057457477,40.7351,-73.8776
1201,7057463319,40.623253,-74.030192
1202,7057471669,40.625223,-73.946486
1203,7057485109,40.5839,-73.9536
1204,7057493033,40.81016,-73.93741
1205,7057493690,40.81016,-73.93741
1206,7057494699,40.772045,-73.92802
1207,7057495212,40.76113,-73.90964
1208,7057516460,40.716183,-74.00965
1209,7057520715,40.716183,-74.00965
1210,7057532698,40.689072,-73.921306
1211,7057541045,40.756832,-73.998085
1212,7057553543,40.9461,-73.8669
1213,7057566306,40.695996,-73.862452
1214,7057569176,40.6016,-73.9968
1215,7057572108,40.6016,-73.9968
1216,7057573797,40.7763,-73.911
1217,7057574138,40.762539,-73.802743
1218,7057576990,40.607414,-73.926249
1219,7057586577,40.744337,-73.951001
1220,7057593612,40.740115,-73.982211
1221,7057593828,40.731836,-74.005107
1222,7057598779,40.728735,-73.989897
1223,7057636958,40.691973,-73.946164
1224,7057637282,40.811685,-73.951846
1225,7057661729,40.684792,-73.9573
1226,7057676510,40.936044,-73.902845
1227,7057686135,40.932048,-73.900444
1228,7057698471,40.766332,-73.919857
1229,7057700519,40.5839,-73.9536
1230,7057706101,40.715859,-73.964896
1231,7057713760,40.8904,-73.8503
1232,7057716003,40.5979,-73.9743
1233,7057721846,40.936044,-73.902845
1234,7057729032,40.717075,-74.00483
1235,7057735490,40.6762,-73.8736
1236,7057737935,40.844512,-73.971999
1237,7057739587,40.794651,-73.971788
1238,7057747496,40.732657,-73.853316
1239,7057750965,40.674121,-73.880803
1240,7057758046,40.985843,-73.810755
1241,7057780559,40.7445,-74.0329
1242,7057780844,40.592754,-73.950152
1243,7057791657,40.8246,-73.9507
1244,7057794222,40.974391,-73.830274
1245,7057803729,40.936044,-73.902845
1246,7057827878,40.7328,-74.0755
1247,7057830660,40.727846,-73.982228
1248,7057831134,40.724348,-73.940477
1249,7057841272,40.6251,-74.0303
1250,7057842244,40.7627,-73.9149
1251,7057842367,40.706487,-74.011061
1252,7057843518,40.773388,-73.928988
1253,7057859233,40.936044,-73.902845
1254,7057859491,40.743201,-73.920591
1255,7057859800,40.7119,-73.7944
1256,7057860128,40.7119,-73.7944
1257,7057860492,40.7029,-73.8111
1258,7057861312,40.7119,-73.7944
1259,7057862436,40.692166,-73.914754
1260,7057868485,40.681465,-73.952086
1261,7057868668,40.882749,-73.881211
1262,7057868938,40.744503,-73.895923
1263,7057871520,40.9011,-73.9053
1264,7057872937,40.934902,-73.899879
1265,7057873926,40.8085,-73.9198
1266,7057874112,40.9011,-73.9053
1267,7057874947,40.9002,-73.781
1268,7057880351,40.71772,-74.014057
1269,7057881147,40.755175,-73.881514
1270,7057881782,40.756201,-73.969579
1271,7057898988,40.752372,-73.940119
1272,7057899663,40.758011,-73.917005
1273,7057900407,40.9461,-73.8669
1274,7057911026,40.663834,-73.994516
1275,7057911858,40.592342,-74.064179
1276,7057921490,40.640213,-73.972035
1277,7057930753,40.562784,-74.107296
1278,7057944317,40.5682,-74.1184
1279,7057948975,40.723337,-73.991179
1280,7057952224,40.6251,-74.0303
1281,7057955496,40.6424,-73.9758
1282,7057962661,40.8798,-73.9067
1283,7057967272,40.783771,-73.982341
1284,7057967530,40.74592,-73.957184
1285,7057974785,40.751753,-73.90663
1286,7057980679,40.747319,-73.956528
1287,7057984382,40.936044,-73.902845
1288,7057986771,40.8246,-73.9507
1289,7058003495,40.5973,-74.0768
1290,7058007884,40.936044,-73.902845
1291,7058018324,40.9079,-73.838
1292,7058021394,40.652642,-73.949769
1293,7058025650,40.744644,-73.95768
1294,7058028959,40.74837,-73.93842
1295,7058037954,40.7375,-73.9813
1296,7058045372,40.713656,-73.962077
1297,7058065587,40.714302,-73.782098
1298,7058067417,40.725867,-73.859848
1299,7058073933,40.801636,-73.968584
1300,7058077861,40.690347,-73.953949
1301,7058083418,40.670193,-73.889676
1302,7058089786,40.7547,-73.9925
1303,7058090120,40.5979,-73.9743
1304,7058099924,40.742433,-73.980044
1305,7058102002,40.550133,-74.142116
1306,7058105700,40.6316,-74.0927
1307,7058108749,40.6316,-74.0927
1308,7058111719,40.817722,-73.80735
1309,7058114177,40.7699,-73.9511
1310,7058117489,40.690427,-73.953996
1311,7058120526,40.765575,-73.988521
1312,7058125478,40.8116,-73.955
1313,7058143344,40.7571,-73.9657
1314,7058152633,40.7728,-73.9483
1315,7058161056,40.955,-73.8086
1316,7058171566,40.7627,-73.9149
1317,7058171655,40.7651,-73.9638
1318,7058172136,40.7613,-73.8739
1319,7058177206,40.7484,-73.9967
1320,7058182715,40.7428,-73.7588
1321,7058186499,40.832716,-73.928748
1322,7058189821,40.70803,-74.01487
1323,7058200270,40.7513,-73.883
1324,7058200393,40.7351,-73.8776
1325,7058200605,40.7706,-73.9265
1326,7058201212,40.767645,-73.981634
1327,7058203767,40.624469,-74.027638
1328,7058235514,40.62365,-74.036892
1329,7058237037,40.6179,-73.9856
1330,7058251383,40.710376,-73.951005
1331,7058252207,40.7402,-73.9996
1332,7058252243,40.745,-73.9069
1333,7058296122,40.899806,-73.777859
1334,7058316640,40.765421,-73.818791
1335,7058316908,40.686301,-73.943067
1336,7058318963,40.645453,-73.961406
1337,7058320350,40.721144,-73.983822
1338,7058320719,40.7651,-73.9638
1339,7058320892,40.669539,-73.823125
1340,7058322033,40.76664,-73.98735
1341,7058327612,40.746314,-73.907808
1342,7058330713,40.669856,-73.950502
1343,7058334930,40.752218,-73.999425
1344,7058342481,40.685001,-73.961155
1345,7058353964,40.936044,-73.902845
1346,7058356338,40.676159,-73.95597
1347,7058356693,40.534748,-73.968887
1348,7058359384,40.950057,-73.849843
1349,7058361914,40.712072,-73.996947
1350,7058380273,40.623253,-74.030192
1351,7058407204,40.774965,-73.952386
1352,7058418153,40.692628,-73.896285
1353,7058421177,40.7402,-73.9996
1354,7058425182,40.680892,-73.973959
1355,7058427495,40.716183,-74.00965
1356,7058439953,40.584034,-73.934934
1357,7058454092,40.936044,-73.902845
1358,7058456295,40.761756,-73.915071
1359,7058464556,40.584034,-73.934934
1360,7058502823,40.7339,-74.0054
1361,7058521022,40.773508,-73.899912
1362,7058523286,40.7681,-74.0208
1363,7058552518,40.588591,-73.939612
1364,7058553901,40.693635,-73.919771
1365,7058560056,40.5973,-74.0768
1366,7058561325,40.754964,-73.885258
1367,7058561885,40.744503,-73.895923
1368,7058562367,40.701288,-73.804848
1369,7058575045,40.936044,-73.902845
1370,7058576584,40.6316,-74.0927
1371,7058577131,40.5973,-74.0768
1372,7058588127,40.936044,-73.902845
1373,7058588507,40.770022,-73.902999
1374,7058589807,40.721678,-73.980607
1375,7058590405,40.771019,-73.90851
1376,7058593509,40.76289,-73.919329
1377,7058629434,40.780372,-73.896688
1378,7058631015,40.950962,-73.734659
1379,7058636249,40.936044,-73.902845
1380,7058679844,40.7443,-73.9781
1381,7058691761,40.641767,-73.946686
1382,7058696578,40.7221,-74.0469
1383,7058710962,40.679749,-73.928651
1384,7058718431,40.709488,-73.82967
1385,7058746346,40.76473,-73.912103
1386,7058748919,40.818424,-73.945141
1387,7058755237,40.797932,-73.933991
1388,7058760259,40.713576,-74.04064
1389,7058780495,40.737912,-73.923225
1390,7058789445,40.7095,-73.9563
1391,7058796793,40.631813,-74.083818
1392,7058799647,40.631813,-74.083818
1393,7058815821,40.7445,-74.0329
1394,7058818698,40.932701,-73.853079
1395,7058818814,40.5973,-74.0768
1396,7058819245,40.5973,-74.0768
1397,7058843782,40.600093,-73.965876
1398,7058847535,40.6174,-74.0121
1399,7058848080,40.951193,-73.823724
1400,7058848916,40.7313,-73.9892
1401,7058848936,40.7313,-73.9892
1402,7058876199,40.7888,-74.0115
1403,7058902163,40.617347,-74.101324
1404,7058902981,40.62079,-74.040475
1405,7058910018,40.7482,-74.0498
1406,7058915041,40.681364,-73.968093
1407,7058919713,40.804428,-73.95109
1408,7058923357,40.589482,-73.956978
1409,7058923584,40.804428,-73.95109
1410,7058924105,40.584047,-73.968954
1411,7058931483,40.5979,-73.9743
1412,7058932142,40.5839,-73.9536
1413,7058935505,40.679,-73.9644
1414,7058939380,40.7119,-73.7944
1415,7058939582,40.7029,-73.8111
1416,7058939746,40.7119,-73.7944
1417,7058939907,40.824636,-73.948273
1418,7058939927,40.7119,-73.7944
1419,7058940104,40.743201,-73.920591
1420,7058950393,40.70396,-73.895692
1421,7058951177,40.5973,-74.0768
1422,7058970252,40.676,-73.847
1423,7058985314,40.915247,-73.90174
1424,7058986666,40.703839,-73.927116
1425,7059000600,40.720318,-73.963823
1426,7059016410,40.68837,-73.944911
1427,7059023544,40.765328,-73.947344
1428,7059024138,40.765832,-73.946271
1429,7059038929,40.709906,-73.996439
1430,7059059347,40.8246,-73.9507
1431,7059079860,40.5979,-73.9743
1432,7059089025,40.7402,-73.9996
1433,7059096035,40.705692,-73.806137
1434,7059099556,40.759578,-73.968024
1435,7059100869,40.81016,-73.93741
1436,7059101953,40.76113,-73.90964
1437,7059126050,40.726968,-73.85646
1438,7059138985,40.7808,-73.954631
1439,7059175704,40.738761,-74.008974
1440,7059222101,40.787895,-73.947796
1441,7059236604,40.741726,-73.924159
1442,7059239376,40.814106,-73.940855
1443,7059251576,40.708453,-74.004839
1444,7059281988,40.695996,-73.862452
1445,7059282435,40.765138,-73.819435
1446,7059285707,40.8662,-73.9003
1447,7059287120,40.8662,-73.9003
1448,7059292164,40.76559,-73.82264
1449,7059292768,40.76559,-73.82264
1450,7059299130,40.564468,-74.138386
1451,7059300823,40.74548,-74.005394
1452,7059319100,40.767645,-73.981634
1453,7059321677,40.86342,-73.928289
1454,7059323303,40.845663,-73.855473
1455,7059323963,40.7975,-73.9683
1456,7059330283,40.675884,-73.906939
1457,7059331163,40.6762,-73.8736
1458,7059356424,40.60016,-73.754875
1459,7059371825,40.7375,-73.9813
1460,7059385345,40.7975,-73.9683
1461,7059393241,40.6794,-73.9496
1462,7059423935,40.713867,-73.992495
1463,7059432548,40.7119,-73.7944
1464,7059433127,40.85246,-73.920354
1465,7059433826,40.7029,-73.8111
1466,7059441019,40.748065,-73.939768
1467,7059444473,40.712308,-73.994361
1468,7059448041,40.936044,-73.902845
1469,7059457104,40.619859,-74.035476
1470,7059461330,40.71772,-74.014057
1471,7059462355,40.916702,-73.848858
1472,7059462367,40.6762,-73.8736
1473,7059462421,40.8662,-73.9003
1474,7059463424,40.6505,-73.9349
1475,7059464422,40.5979,-73.9743
1476,7059465556,40.8662,-73.9003
1477,7059469381,40.8662,-73.9003
1478,7059469925,40.7443,-73.9781
1479,7059474781,40.8662,-73.9003
1480,7059484375,40.711838,-73.903305
1481,7059484715,40.6006,-73.758
1482,7059504329,40.671206,-73.95951
1483,7059531253,40.936044,-73.902845
1484,7059533495,40.778,-73.9884
1485,7059537584,40.640729,-74.086202
1486,7059544639,40.753278,-73.751096
1487,7059554615,40.8434,-73.8602
1488,7059566817,40.608077,-73.979697
1489,7059570143,40.755175,-73.881514
1490,7059573901,40.758011,-73.917005
1491,7059580389,40.763566,-73.958236
1492,7059587259,40.6251,-74.0303
1493,7059587733,40.817226,-73.942299
1494,7059599078,40.725867,-73.859848
1495,7059600313,40.727065,-73.859069
1496,7059601884,40.743828,-73.924268
1497,7059604152,40.692213,-73.922919
1498,7059606413,40.759315,-73.996155
1499,7059620093,40.5839,-73.9536
1500,7059620807,40.710455,-73.738566
1501,7059622560,40.801741,-73.96476
1502,7059628550,40.692166,-73.914754
1503,7059636592,40.7486,-73.9732
1504,7059636664,40.663192,-73.937264
1505,7059649123,40.751753,-73.90663
1506,7059658933,40.5973,-74.0768
1507,7059659862,40.5973,-74.0768
1508,7059666509,40.723337,-73.991179
1509,7059670962,40.744644,-73.95768
1510,7059671566,40.74837,-73.93842
1511,7059674040,40.766518,-73.91469
1512,7059674584,40.76799,-73.96147
1513,7059683248,40.766715,-73.982877
1514,7059695869,40.722283,-73.98571
1515,7059706747,40.7627,-73.7745
1516,7059707858,40.7651,-73.9858
1517,7059719279,40.7012,-73.9436
1518,7059730216,40.916269,-73.900144
1519,7059730802,40.7454,-73.9575
1520,7059760393,40.639228,-74.095488
1521,7059761896,40.936044,-73.902845
1522,7059781502,40.692744,-73.914106
1523,7059793787,40.7006,-73.918
1524,7059798745,40.702412,-73.989631
1525,7059799535,40.7445,-74.0329
1526,7059804896,40.84415,-73.941384
